id,geometry
9568,"MULTIPOLYGON (((-87.5828665886 41.7186277863, -87.58348003970001 41.7178474897, -87.58468869470001 41.7178553705, -87.5852839274 41.7186435484, -87.58467048999999 41.7194238546, -87.5834618057 41.7194159734, -87.5828665886 41.7186277863)))"
9573,"MULTIPOLYGON (((-87.57381082089999 41.7177839855, -87.57442437269999 41.717003738, -87.57563300859999 41.7170117139, -87.5762281224 41.7177999378, -87.5756145843 41.718580195, -87.574405919 41.7185722186, -87.57381082089999 41.7177839855)))"
9581,"MULTIPOLYGON (((-87.5593070514 41.7176872039, -87.5599207759 41.7169070352, -87.5611294065 41.7169151637, -87.5617243411 41.7177034612, -87.5611106297 41.7184836395, -87.55990196960001 41.7184755106, -87.5593070514 41.7176872039)))"
9586,"MULTIPOLYGON (((-87.5502327101 41.7184100217, -87.5508465513 41.7176299026, -87.5520551931 41.7176381267, -87.5526500223 41.7184264702, -87.5520361951 41.7192065989, -87.5508275239 41.7191983744, -87.5502327101 41.7184100217)))"
9595,"MULTIPOLYGON (((-87.5339256268 41.7175134317, -87.53453965510001 41.7167334013, -87.5357482754 41.7167417967, -87.53634289590001 41.717530223, -87.53572888150001 41.718310263, -87.5345202318 41.7183018672, -87.5339256268 41.7175134317)))"
9620,"MULTIPOLYGON (((-87.85118980590001 41.7216355035, -87.8518000541 41.7208537568, -87.8530088256 41.7208588157, -87.8536073784 41.7216456217, -87.8529971442 41.722427378, -87.8517883434 41.7224223188, -87.85118980590001 41.7216355035)))"
9714,"MULTIPOLYGON (((-87.68075440440001 41.7207939954, -87.68136669899999 41.720013168, -87.6825754194 41.7200200196, -87.6831718743 41.7208076989, -87.68255959370001 41.7215885359, -87.68135084399999 41.721581684, -87.68075440440001 41.7207939954)))"
9716,"MULTIPOLYGON (((-87.67712820200001 41.7207733448, -87.67774054029999 41.7199925371, -87.6789492592 41.7199994268, -87.6795456694 41.7207871246, -87.6789333454 41.7215679419, -87.6777245971 41.7215610519, -87.67712820200001 41.7207733448)))"
9718,"MULTIPOLYGON (((-87.67350200369999 41.7207525798, -87.6741143852 41.7199717917, -87.67532310369999 41.7199787195, -87.6759194684 41.7207664358, -87.6753071017 41.7215472336, -87.67409835380001 41.7215403054, -87.67350200369999 41.7207525798)))"
9720,"MULTIPOLYGON (((-87.6698758089 41.7207317004, -87.6704882338 41.7199509319, -87.6716969504 41.7199578979, -87.6722932718 41.7207456327, -87.6716808602 41.7215264108, -87.6704721143 41.7215194444, -87.6698758089 41.7207317004)))"
9721,"MULTIPOLYGON (((-87.6680708025 41.7199369618, -87.66868324150001 41.719156203, -87.6698919425 41.7191631878, -87.6704882338 41.7199509319, -87.6698758089 41.7207317004, -87.66866707849999 41.7207247151, -87.6680708025 41.7199369618)))"
9722,"MULTIPOLYGON (((-87.6662496182 41.7207107065, -87.66686208660001 41.7199299577, -87.6680708025 41.7199369618, -87.66866707849999 41.7207247151, -87.6680546242 41.7215054736, -87.6668458788 41.7214984691, -87.6662496182 41.7207107065)))"
9723,"MULTIPOLYGON (((-87.6644446576 41.7199159113, -87.66505714 41.7191351721, -87.66626583990001 41.7191421951, -87.66686208660001 41.7199299577, -87.6662496182 41.7207107065, -87.66504088889999 41.7207036831, -87.6644446576 41.7199159113)))"
9724,"MULTIPOLYGON (((-87.6626234311 41.7206895983, -87.6632359438 41.7199088691, -87.6644446576 41.7199159113, -87.66504088889999 41.7207036831, -87.6644283911 41.7214844219, -87.66321964789999 41.7214773793, -87.6626234311 41.7206895983)))"
9731,"MULTIPOLYGON (((-87.6499401172 41.7198305653, -87.65055277339999 41.7190499047, -87.6517614688 41.7190570802, -87.65235753650001 41.7198449167, -87.65174489429999 41.720625587, -87.6505361696 41.720618411, -87.6499401172 41.7198305653)))"
9732,"MULTIPOLYGON (((-87.64811872289999 41.720604021, -87.6487314085 41.7198233705, -87.6499401172 41.7198305653, -87.6505361696 41.720618411, -87.64992349809999 41.7213990712, -87.6487147599 41.721391876, -87.64811872289999 41.720604021)))"
9734,"MULTIPOLYGON (((-87.6444925557 41.7205823407, -87.64510528469999 41.7198017098, -87.6463139919 41.7198089427, -87.6469100004 41.720596807, -87.64629728449999 41.7213774475, -87.6450885479 41.7213702141, -87.6444925557 41.7205823407)))"
9735,"MULTIPOLYGON (((-87.6426878707 41.7197872058, -87.6433006144 41.7190065845, -87.6445093064 41.7190138363, -87.64510528469999 41.7198017098, -87.6444925557 41.7205823407, -87.64328383420001 41.7205750885, -87.6426878707 41.7197872058)))"
9736,"MULTIPOLYGON (((-87.6408663922 41.7205605459, -87.6414791646 41.7197799347, -87.6426878707 41.7197872058, -87.64328383420001 41.7205750885, -87.6426710752 41.7213557093, -87.6414623397 41.7213484378, -87.6408663922 41.7205605459)))"
9737,"MULTIPOLYGON (((-87.639061754 41.7197653544, -87.6396745406 41.7189847528, -87.64088323110001 41.7189920427, -87.6414791646 41.7197799347, -87.6408663922 41.7205605459, -87.6396576723 41.7205532556, -87.639061754 41.7197653544)))"
9767,"MULTIPOLYGON (((-87.58467048999999 41.7194238546, -87.5852839274 41.7186435484, -87.5864925971 41.7186514104, -87.58708785899999 41.719439579, -87.5864744358 41.7202198949, -87.58526573669999 41.7202120325, -87.58467048999999 41.7194238546)))"
9768,"MULTIPOLYGON (((-87.5828483392 41.7201962696, -87.5834618057 41.7194159734, -87.58467048999999 41.7194238546, -87.58526573669999 41.7202120325, -87.5846522839 41.7209923383, -87.58344357030001 41.7209844566, -87.5828483392 41.7201962696)))"
9773,"MULTIPOLYGON (((-87.57379235179999 41.7193524657, -87.574405919 41.7185722186, -87.5756145843 41.718580195, -87.5762097121 41.7193684189, -87.57559615860001 41.7201486756, -87.5743874639 41.7201406988, -87.57379235179999 41.7193524657)))"
9781,"MULTIPOLYGON (((-87.5592882297 41.7192556788, -87.55990196960001 41.7184755106, -87.5611106297 41.7184836395, -87.5617055781 41.719271937, -87.56109185130001 41.7200521148, -87.5598831619 41.7200439855, -87.5592882297 41.7192556788)))"
9786,"MULTIPOLYGON (((-87.5502136673 41.719978493, -87.5508275239 41.7191983744, -87.5520361951 41.7192065989, -87.55263103830001 41.7199949424, -87.5520171956 41.7207750706, -87.550808495 41.7207668457, -87.5502136673 41.719978493)))"
9795,"MULTIPOLYGON (((-87.533906188 41.7190818971, -87.5345202318 41.7183018672, -87.53572888150001 41.718310263, -87.53632351589999 41.7190986893, -87.5357094861 41.7198787289, -87.534500807 41.7198703326, -87.533906188 41.7190818971)))"
9820,"MULTIPOLYGON (((-87.85117808 41.7232040651, -87.8517883434 41.7224223188, -87.8529971442 41.722427378, -87.8535957113 41.7232141838, -87.8529854619 41.7239959398, -87.85177663170001 41.7239908803, -87.85117808 41.7232040651)))"
9914,"MULTIPOLYGON (((-87.6807385341 41.7223625109, -87.68135084399999 41.721581684, -87.68255959370001 41.7215885359, -87.68315606269999 41.7223762152, -87.68254376679999 41.7231570518, -87.6813349877 41.7231501995, -87.6807385341 41.7223625109)))"
9915,"MULTIPOLYGON (((-87.6789333454 41.7215679419, -87.6795456694 41.7207871246, -87.68075440440001 41.7207939954, -87.68135084399999 41.721581684, -87.6807385341 41.7223625109, -87.67952976959999 41.7223556397, -87.6789333454 41.7215679419)))"
9917,"MULTIPOLYGON (((-87.6753071017 41.7215472336, -87.6759194684 41.7207664358, -87.67712820200001 41.7207733448, -87.6777245971 41.7215610519, -87.67711224350001 41.7223418592, -87.6759034805 41.7223349499, -87.6753071017 41.7215472336)))"
9919,"MULTIPOLYGON (((-87.6716808602 41.7215264108, -87.6722932718 41.7207456327, -87.67350200369999 41.7207525798, -87.67409835380001 41.7215403054, -87.6734859569 41.7223210931, -87.6722771957 41.7223141456, -87.6716808602 41.7215264108)))"
9921,"MULTIPOLYGON (((-87.6680546242 41.7215054736, -87.66866707849999 41.7207247151, -87.6698758089 41.7207317004, -87.6704721143 41.7215194444, -87.66985967399999 41.7223002125, -87.6686509142 41.7222932269, -87.6680546242 41.7215054736)))"
9923,"MULTIPOLYGON (((-87.6644283911 41.7214844219, -87.66504088889999 41.7207036831, -87.6662496182 41.7207107065, -87.6668458788 41.7214984691, -87.66623339509999 41.7222792175, -87.66502463640001 41.7222721937, -87.6644283911 41.7214844219)))"
9925,"MULTIPOLYGON (((-87.66080216180001 41.7214632559, -87.6614147033 41.7206825367, -87.6626234311 41.7206895983, -87.66321964789999 41.7214773793, -87.6626071199 41.7222581081, -87.6613983627 41.7222510462, -87.66080216180001 41.7214632559)))"
9926,"MULTIPOLYGON (((-87.6589808487 41.7222368842, -87.65959341999999 41.7214561751, -87.66080216180001 41.7214632559, -87.6613983627 41.7222510462, -87.66078580590001 41.7230317649, -87.65957703470001 41.7230246837, -87.6589808487 41.7222368842)))"
9931,"MULTIPOLYGON (((-87.64992349809999 41.7213990712, -87.6505361696 41.720618411, -87.65174489429999 41.720625587, -87.65234097610001 41.7214134235, -87.65172831859999 41.7221940933, -87.6505195645 41.7221869169, -87.64992349809999 41.7213990712)))"
9933,"MULTIPOLYGON (((-87.64629728449999 41.7213774475, -87.6469100004 41.720596807, -87.64811872289999 41.720604021, -87.6487147599 41.721391876, -87.648102059 41.7221725262, -87.6468933071 41.7221653117, -87.64629728449999 41.7213774475)))"
9934,"MULTIPOLYGON (((-87.6444758036 41.7221508446, -87.6450885479 41.7213702141, -87.64629728449999 41.7213774475, -87.6468933071 41.7221653117, -87.64628057589999 41.7229459518, -87.6450718099 41.7229387181, -87.6444758036 41.7221508446)))"
9935,"MULTIPOLYGON (((-87.6426710752 41.7213557093, -87.64328383420001 41.7205750885, -87.6444925557 41.7205823407, -87.6450885479 41.7213702141, -87.6444758036 41.7221508446, -87.6432670528 41.722143592, -87.6426710752 41.7213557093)))"
9936,"MULTIPOLYGON (((-87.64084955200001 41.7221290487, -87.6414623397 41.7213484378, -87.6426710752 41.7213557093, -87.6432670528 41.722143592, -87.6426542784 41.7229242124, -87.6414455135 41.7229169406, -87.64084955200001 41.7221290487)))"
9937,"MULTIPOLYGON (((-87.6390448703 41.7213338568, -87.6396576723 41.7205532556, -87.6408663922 41.7205605459, -87.6414623397 41.7213484378, -87.64084955200001 41.7221290487, -87.6396408027 41.7221217579, -87.6390448703 41.7213338568)))"
9938,"MULTIPOLYGON (((-87.6372233044 41.7221071383, -87.6378361357 41.7213265471, -87.6390448703 41.7213338568, -87.6396408027 41.7221217579, -87.6390279853 41.7229023587, -87.63781922139999 41.7228950487, -87.6372233044 41.7221071383)))"
9939,"MULTIPOLYGON (((-87.635418669 41.7213118898, -87.6360315142 41.7205313083, -87.6372402328 41.7205386367, -87.6378361357 41.7213265471, -87.6372233044 41.7221071383, -87.6360145564 41.7220998094, -87.635418669 41.7213118898)))"
9940,"MULTIPOLYGON (((-87.633597061 41.7220851135, -87.6342099356 41.721304542, -87.635418669 41.7213118898, -87.6360145564 41.7220998094, -87.6354016959 41.7228803905, -87.63419293299999 41.7228730423, -87.633597061 41.7220851135)))"
9941,"MULTIPOLYGON (((-87.63179247150001 41.7212898084, -87.63240536009999 41.7205092465, -87.6336140776 41.7205166131, -87.6342099356 41.721304542, -87.633597061 41.7220851135, -87.6323883142 41.7220777465, -87.63179247150001 41.7212898084)))"
9942,"MULTIPOLYGON (((-87.6299708223 41.7220629743, -87.6305837403 41.7212824225, -87.63179247150001 41.7212898084, -87.6323883142 41.7220777465, -87.63177541020001 41.7228583079, -87.6305666496 41.7228509216, -87.6299708223 41.7220629743)))"
9943,"MULTIPOLYGON (((-87.6281662783 41.7212676125, -87.6287792103 41.7204870704, -87.6299879271 41.7204944751, -87.6305837403 41.7212824225, -87.6299708223 41.7220629743, -87.6287620762 41.7220555691, -87.6281662783 41.7212676125)))"
9944,"MULTIPOLYGON (((-87.62634458620001 41.7220407206, -87.6269575482 41.7212601885, -87.6281662783 41.7212676125, -87.6287620762 41.7220555691, -87.6281491288 41.7228361109, -87.6269403693 41.7228286864, -87.62634458620001 41.7220407206)))"
9945,"MULTIPOLYGON (((-87.62454008900001 41.7212453023, -87.6251530644 41.7204647798, -87.62636177909999 41.7204722227, -87.6269575482 41.7212601885, -87.62634458620001 41.7220407206, -87.62513584209999 41.7220332773, -87.62454008900001 41.7212453023)))"
9946,"MULTIPOLYGON (((-87.6227183555 41.7220183526, -87.6233313605 41.7212378401, -87.62454008900001 41.7212453023, -87.62513584209999 41.7220332773, -87.6245228513 41.7228137994, -87.6233140934 41.7228063368, -87.6227183555 41.7220183526)))"
9967,"MULTIPOLYGON (((-87.5846522839 41.7209923383, -87.58526573669999 41.7202120325, -87.5864744358 41.7202198949, -87.5870697117 41.7210080636, -87.5864562731 41.721788379, -87.58524754459999 41.7217805162, -87.5846522839 41.7209923383)))"
9968,"MULTIPOLYGON (((-87.5828300883 41.7217647524, -87.58344357030001 41.7209844566, -87.5846522839 41.7209923383, -87.58524754459999 41.7217805162, -87.58463407639999 41.7225608215, -87.5834253333 41.7225529394, -87.5828300883 41.7217647524)))"
9973,"MULTIPOLYGON (((-87.5737738813 41.7209209455, -87.5743874639 41.7201406988, -87.57559615860001 41.7201486756, -87.5761913003 41.7209368995, -87.5755777314 41.7217171558, -87.57436900730001 41.7217091786, -87.5737738813 41.7209209455)))"
9981,"MULTIPOLYGON (((-87.55926940649999 41.7208241532, -87.5598831619 41.7200439855, -87.56109185130001 41.7200521148, -87.56168681370001 41.7208404124, -87.5610730715 41.7216205898, -87.5598643526 41.7216124599, -87.55926940649999 41.7208241532)))"
9986,"MULTIPOLYGON (((-87.550194623 41.7215469639, -87.550808495 41.7207668457, -87.5520171956 41.7207750706, -87.5526120527 41.7215634142, -87.5519981946 41.722343542, -87.5507894646 41.7223353166, -87.550194623 41.7215469639)))"
9989,"MULTIPOLYGON (((-87.54476500280001 41.7207255304, -87.54537893209999 41.7199454417, -87.54658761490001 41.7199537236, -87.5471823986 41.7207420947, -87.5465684824 41.7215221931, -87.54535977019999 41.7215139107, -87.54476500280001 41.7207255304)))"
9995,"MULTIPOLYGON (((-87.5338867478 41.7206503621, -87.534500807 41.7198703326, -87.5357094861 41.7198787289, -87.5363041344 41.7206671551, -87.5356900891 41.7214471943, -87.5344813807 41.7214387975, -87.5338867478 41.7206503621)))"
10020,"MULTIPOLYGON (((-87.8511663531 41.7247726263, -87.85177663170001 41.7239908803, -87.8529854619 41.7239959398, -87.8535840432 41.7247827456, -87.8529737787 41.7255645011, -87.851764919 41.7255594414, -87.8511663531 41.7247726263)))"
10114,"MULTIPOLYGON (((-87.6807226624 41.723931026, -87.6813349877 41.7231501995, -87.68254376679999 41.7231570518, -87.6831402498 41.723944731, -87.6825279386 41.7247255672, -87.68131913009999 41.7247187145, -87.6807226624 41.723931026)))"
10124,"MULTIPOLYGON (((-87.66259080730001 41.7238266174, -87.6632033508 41.7230458891, -87.6644121233 41.7230529321, -87.66500838269999 41.7238407039, -87.6643958542 41.7246214418, -87.6631870523 41.7246143984, -87.66259080730001 41.7238266174)))"
10125,"MULTIPOLYGON (((-87.66078580590001 41.7230317649, -87.6613983627 41.7222510462, -87.6626071199 41.7222581081, -87.6632033508 41.7230458891, -87.66259080730001 41.7238266174, -87.6613820208 41.7238195551, -87.66078580590001 41.7230317649)))"
10135,"MULTIPOLYGON (((-87.6426542784 41.7229242124, -87.6432670528 41.722143592, -87.6444758036 41.7221508446, -87.6450718099 41.7229387181, -87.6444590502 41.7237193481, -87.64325027 41.7237120951, -87.6426542784 41.7229242124)))"
10136,"MULTIPOLYGON (((-87.64083271040001 41.723697551, -87.6414455135 41.7229169406, -87.6426542784 41.7229242124, -87.64325027 41.7237120951, -87.64263748019999 41.7244927151, -87.641428686 41.7244854429, -87.64083271040001 41.723697551)))"
10145,"MULTIPOLYGON (((-87.6245228513 41.7228137994, -87.62513584209999 41.7220332773, -87.62634458620001 41.7220407206, -87.6269403693 41.7228286864, -87.62632739190001 41.7236092181, -87.62511861839999 41.7236017744, -87.6245228513 41.7228137994)))"
10146,"MULTIPOLYGON (((-87.622701073 41.7235868488, -87.6233140934 41.7228063368, -87.6245228513 41.7228137994, -87.62511861839999 41.7236017744, -87.6245056122 41.724382296, -87.623296825 41.724374833, -87.622701073 41.7235868488)))"
10167,"MULTIPOLYGON (((-87.58463407639999 41.7225608215, -87.58524754459999 41.7217805162, -87.5864562731 41.721788379, -87.5870515629 41.7225765476, -87.5864381089 41.7233568627, -87.5852293511 41.7233489994, -87.58463407639999 41.7225608215)))"
10168,"MULTIPOLYGON (((-87.582811836 41.7233332347, -87.5834253333 41.7225529394, -87.58463407639999 41.7225608215, -87.5852293511 41.7233489994, -87.58461586750001 41.7241293043, -87.583407095 41.7241214218, -87.582811836 41.7233332347)))"
10173,"MULTIPOLYGON (((-87.57375540930001 41.7224894248, -87.57436900730001 41.7217091786, -87.5755777314 41.7217171558, -87.576172887 41.7225053797, -87.5755593027 41.7232856356, -87.57435054920001 41.7232776579, -87.57375540930001 41.7224894248)))"
10181,"MULTIPOLYGON (((-87.5592505819 41.7223926272, -87.5598643526 41.7216124599, -87.5610730715 41.7216205898, -87.5616680478 41.7224088873, -87.5610542901 41.7231890642, -87.5598455419 41.723180934, -87.5592505819 41.7223926272)))"
10186,"MULTIPOLYGON (((-87.55017557719999 41.7231154343, -87.5507894646 41.7223353166, -87.5519981946 41.722343542, -87.55259306569999 41.7231318855, -87.55197919210001 41.7239120129, -87.55077043270001 41.7239037871, -87.55017557719999 41.7231154343)))"
10187,"MULTIPOLYGON (((-87.5483720077 41.7223188277, -87.5489859091 41.7215387197, -87.550194623 41.7215469639, -87.5507894646 41.7223353166, -87.55017557719999 41.7231154343, -87.5489668339 41.7231071897, -87.5483720077 41.7223188277)))"
10188,"MULTIPOLYGON (((-87.54654934840001 41.7230906622, -87.54716328009999 41.7223105642, -87.5483720077 41.7223188277, -87.5489668339 41.7231071897, -87.548352917 41.7238872973, -87.54714416 41.7238790333, -87.54654934840001 41.7230906622)))"
10189,"MULTIPOLYGON (((-87.5447458255 41.7222939991, -87.54535977019999 41.7215139107, -87.5465684824 41.7215221931, -87.54716328009999 41.7223105642, -87.54654934840001 41.7230906622, -87.5453406069 41.7230823794, -87.5447458255 41.7222939991)))"
10190,"MULTIPOLYGON (((-87.54292312440001 41.7230657756, -87.54353709919999 41.7222856974, -87.5447458255 41.7222939991, -87.5453406069 41.7230823794, -87.5447266467 41.7238624672, -87.54351789099999 41.7238541651, -87.54292312440001 41.7230657756)))"
10191,"MULTIPOLYGON (((-87.5411196477 41.722269056, -87.5417336357 41.7214889874, -87.5429423466 41.7214973079, -87.54353709919999 41.7222856974, -87.54292312440001 41.7230657756, -87.54171438420001 41.7230574547, -87.5411196477 41.722269056)))"
10192,"MULTIPOLYGON (((-87.53929690539999 41.7230407747, -87.5399109231 41.7222607162, -87.5411196477 41.722269056, -87.54171438420001 41.7230574547, -87.5411003806 41.7238375228, -87.5398916267 41.7238291826, -87.53929690539999 41.7230407747)))"
10193,"MULTIPOLYGON (((-87.53749347439999 41.7222439985, -87.538107506 41.7214639497, -87.5393162158 41.7214723083, -87.5399109231 41.7222607162, -87.53929690539999 41.7230407747, -87.5380881663 41.7230324156, -87.53749347439999 41.7222439985)))"
10194,"MULTIPOLYGON (((-87.5356706906 41.7230156593, -87.5362847514 41.7222356206, -87.53749347439999 41.7222439985, -87.5380881663 41.7230324156, -87.5374741192 41.7238124639, -87.5362653668 41.7238040855, -87.5356706906 41.7230156593)))"
10195,"MULTIPOLYGON (((-87.533867306 41.7222188266, -87.5344813807 41.7214387975, -87.5356900891 41.7214471943, -87.5362847514 41.7222356206, -87.5356706906 41.7230156593, -87.5344619528 41.723007262, -87.533867306 41.7222188266)))"
10220,"MULTIPOLYGON (((-87.8511546253 41.726341187, -87.851764919 41.7255594414, -87.8529737787 41.7255645011, -87.8535723742 41.7263513068, -87.8529620945 41.7271330621, -87.8517532055 41.727128002, -87.8511546253 41.726341187)))"
10314,"MULTIPOLYGON (((-87.68070678949999 41.7254995407, -87.68131913009999 41.7247187145, -87.6825279386 41.7247255672, -87.68312443569999 41.7255132464, -87.6825121092 41.7262940822, -87.6813032713 41.7262872291, -87.68070678949999 41.7254995407)))"
10324,"MULTIPOLYGON (((-87.6625744935 41.7253951264, -87.6631870523 41.7246143984, -87.6643958542 41.7246214418, -87.6649921277 41.7254092136, -87.6643795838 41.7261899511, -87.66317075249999 41.7261829074, -87.6625744935 41.7253951264)))"
10325,"MULTIPOLYGON (((-87.66076944860001 41.7246002735, -87.6613820208 41.7238195551, -87.66259080730001 41.7238266174, -87.6631870523 41.7246143984, -87.6625744935 41.7253951264, -87.6613656776 41.7253880637, -87.66076944860001 41.7246002735)))"
10335,"MULTIPOLYGON (((-87.64263748019999 41.7244927151, -87.64325027 41.7237120951, -87.6444590502 41.7237193481, -87.64505507050001 41.7245072215, -87.6444422955 41.7252878512, -87.6432334859 41.7252805978, -87.64263748019999 41.7244927151)))"
10336,"MULTIPOLYGON (((-87.6408158675 41.7252660528, -87.641428686 41.7244854429, -87.64263748019999 41.7244927151, -87.6432334859 41.7252805978, -87.64262068070001 41.7260612174, -87.6414118571 41.7260539447, -87.6408158675 41.7252660528)))"
10346,"MULTIPOLYGON (((-87.6226837892 41.7251553446, -87.623296825 41.724374833, -87.6245056122 41.724382296, -87.6251013934 41.725170271, -87.6244883718 41.7259507922, -87.6232795552 41.7259433288, -87.6226837892 41.7251553446)))"
10367,"MULTIPOLYGON (((-87.58461586750001 41.7241293043, -87.5852293511 41.7233489994, -87.5864381089 41.7233568627, -87.58703341269999 41.7241450313, -87.5864199433 41.7249253459, -87.5852111561 41.7249174822, -87.58461586750001 41.7241293043)))"
10368,"MULTIPOLYGON (((-87.5827935822 41.7249017166, -87.583407095 41.7241214218, -87.58461586750001 41.7241293043, -87.5852111561 41.7249174822, -87.584597657 41.7256977867, -87.5833888552 41.7256899037, -87.5827935822 41.7249017166)))"
10381,"MULTIPOLYGON (((-87.5592317557 41.7239611008, -87.5598455419 41.723180934, -87.5610542901 41.7231890642, -87.5616492804 41.7239773618, -87.56103550730001 41.7247575383, -87.55982672970001 41.7247494076, -87.5592317557 41.7239611008)))"
10386,"MULTIPOLYGON (((-87.55015652980001 41.7246839043, -87.55077043270001 41.7239037871, -87.55197919210001 41.7239120129, -87.5525740771 41.7247003564, -87.5519601881 41.7254804833, -87.5507513993 41.7254722571, -87.55015652980001 41.7246839043)))"
10387,"MULTIPOLYGON (((-87.548352917 41.7238872973, -87.5489668339 41.7231071897, -87.55017557719999 41.7231154343, -87.55077043270001 41.7239037871, -87.55015652980001 41.7246839043, -87.5489477571 41.7246756592, -87.548352917 41.7238872973)))"
10388,"MULTIPOLYGON (((-87.5465302129 41.7246591308, -87.54714416 41.7238790333, -87.548352917 41.7238872973, -87.5489477571 41.7246756592, -87.5483338248 41.7254557664, -87.5471250384 41.725447502, -87.5465302129 41.7246591308)))"
10389,"MULTIPOLYGON (((-87.5447266467 41.7238624672, -87.5453406069 41.7230823794, -87.54654934840001 41.7230906622, -87.54714416 41.7238790333, -87.5465302129 41.7246591308, -87.5453214419 41.7246508476, -87.5447266467 41.7238624672)))"
10393,"MULTIPOLYGON (((-87.5374741192 41.7238124639, -87.5380881663 41.7230324156, -87.53929690539999 41.7230407747, -87.5398916267 41.7238291826, -87.5392775936 41.7246092406, -87.538068825 41.724600881, -87.5374741192 41.7238124639)))"
10394,"MULTIPOLYGON (((-87.5356512906 41.7245841238, -87.5362653668 41.7238040855, -87.5374741192 41.7238124639, -87.538068825 41.724600881, -87.5374547625 41.7253809289, -87.5362459807 41.7253725501, -87.5356512906 41.7245841238)))"
10420,"MULTIPOLYGON (((-87.8511428966 41.7279097473, -87.8517532055 41.727128002, -87.8529620945 41.7271330621, -87.85356070429999 41.7279198677, -87.85295040939999 41.7287016226, -87.851741491 41.7286965623, -87.8511428966 41.7279097473)))"
10514,"MULTIPOLYGON (((-87.68069091540001 41.7270680549, -87.6813032713 41.7262872291, -87.6825121092 41.7262940822, -87.68310862040001 41.7270817614, -87.6824962785 41.7278625968, -87.6812874112 41.7278557433, -87.68069091540001 41.7270680549)))"
10524,"MULTIPOLYGON (((-87.6625581784 41.7269636349, -87.66317075249999 41.7261829074, -87.6643795838 41.7261899511, -87.6649758713 41.7269777229, -87.6643633122 41.72775846, -87.66315445150001 41.7277514158, -87.6625581784 41.7269636349)))"
10525,"MULTIPOLYGON (((-87.6607530901 41.7261687816, -87.6613656776 41.7253880637, -87.6625744935 41.7253951264, -87.66317075249999 41.7261829074, -87.6625581784 41.7269636349, -87.66134933310001 41.7269565718, -87.6607530901 41.7261687816)))"
10535,"MULTIPOLYGON (((-87.64262068070001 41.7260612174, -87.6432334859 41.7252805978, -87.6444422955 41.7252878512, -87.6450383298 41.7260757246, -87.6444255394 41.7268563538, -87.6432167004 41.7268491, -87.64262068070001 41.7260612174)))"
10536,"MULTIPOLYGON (((-87.6407990232 41.7268345543, -87.6414118571 41.7260539447, -87.64262068070001 41.7260612174, -87.6432167004 41.7268491, -87.64260387989999 41.7276297192, -87.6413950269 41.7276224461, -87.6407990232 41.7268345543)))"
10546,"MULTIPOLYGON (((-87.62266650399999 41.72672384, -87.6232795552 41.7259433288, -87.6244883718 41.7259507922, -87.625084167 41.7267387672, -87.62447113 41.727519288, -87.62326228400001 41.7275118242, -87.62266650399999 41.72672384)))"
10561,"MULTIPOLYGON (((-87.5954768918 41.7257681614, -87.59609026050001 41.7249877978, -87.5972990529 41.724995547, -87.5978945051 41.7257836604, -87.59728115039999 41.7265640337, -87.5960723286 41.726556284, -87.5954768918 41.7257681614)))"
10567,"MULTIPOLYGON (((-87.584597657 41.7256977867, -87.5852111561 41.7249174822, -87.5864199433 41.7249253459, -87.58701526110001 41.7257135145, -87.58640177629999 41.7264938287, -87.58519295959999 41.7264859645, -87.584597657 41.7256977867)))"
10568,"MULTIPOLYGON (((-87.58277532699999 41.7264701981, -87.5833888552 41.7256899037, -87.584597657 41.7256977867, -87.58519295959999 41.7264859645, -87.58457944520001 41.7272662686, -87.5833706139 41.7272583852, -87.58277532699999 41.7264701981)))"
10573,"MULTIPOLYGON (((-87.5737184608 41.7256263821, -87.57433208969999 41.7248461368, -87.5755408726 41.7248541149, -87.5761360562 41.7256423388, -87.575522441 41.7264225938, -87.5743136287 41.7264146152, -87.5737184608 41.7256263821)))"
10574,"MULTIPOLYGON (((-87.5718960048 41.7263986199, -87.57250966380001 41.7256183847, -87.5737184608 41.7256263821, -87.5743136287 41.7264146152, -87.57369998439999 41.7271948601, -87.57249115800001 41.7271868623, -87.5718960048 41.7263986199)))"
10575,"MULTIPOLYGON (((-87.5700920707 41.7256023517, -87.570705743 41.7248221261, -87.5719145246 41.7248301424, -87.57250966380001 41.7256183847, -87.5718960048 41.7263986199, -87.5706871938 41.7263906032, -87.5700920707 41.7256023517)))"
10576,"MULTIPOLYGON (((-87.56826957369999 41.7263745317, -87.5688832753 41.7255943162, -87.5700920707 41.7256023517, -87.5706871938 41.7263906032, -87.5700735061 41.7271708284, -87.5688646813 41.7271627924, -87.56826957369999 41.7263745317)))"
10577,"MULTIPOLYGON (((-87.5664656852 41.7255782069, -87.5670794008 41.724798001, -87.5682881816 41.7248060554, -87.5688832753 41.7255943162, -87.56826957369999 41.7263745317, -87.5670607635 41.7263664768, -87.5664656852 41.7255782069)))"
10578,"MULTIPOLYGON (((-87.5646431461 41.726350329, -87.56525689110001 41.7255701332, -87.5664656852 41.7255782069, -87.5670607635 41.7263664768, -87.56644703240001 41.7271466823, -87.5652382089 41.7271386081, -87.5646431461 41.726350329)))"
