Daily,value_represented,latitude,longitude,median,mean,max,sum,count,harmful,not_harmful
2017-01-01,COM ED MAINTENANCE BLDG,41.7514,-87.713488,13.3,12.9625,24.0,622.2,50.0,0.0,0.4166666666666667
2017-01-01,GRAVES ES,41.782766,-87.80537700000002,14.5,14.5,14.5,29.0,2.0,0.0,0.0
2017-01-01,IEPA TRAILER,41.965193,-87.876265,16.9,16.9,16.9,16.9,1.0,0.0,0.0
2017-01-01,LIBERTY SCHOOL,41.864426,-87.748902,12.3,12.340000000000002,19.6,617.0000000000001,50.0,0.0,0.44
2017-01-01,MAYFAIR PUMP STATION,41.965485,-87.749928,12.9,12.9,12.9,12.9,1.0,0.0,0.0
2017-01-01,NORTHBROOK WATER PLANT,42.139996,-87.799227,15.8,15.872,27.4,793.6,50.0,0.0,0.2
2017-01-01,REGIONAL OFFICE BUILDING,42.060285,-87.863225,16.700000000000006,17.479166666666668,28.3,419.50000000000006,24.0,0.0,0.20833333333333331
2017-01-01,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.8,12.295999999999998,26.7,614.7999999999997,50.0,0.0,0.52
2017-01-01,VILLAGE GARAGE,41.670992,-87.732457,11.1,11.112000000000002,15.7,555.6000000000001,50.0,0.0,0.64
2017-01-01,VILLAGE HALL,41.80118,-87.832349,13.6,13.6,13.6,27.2,4.0,0.0,0.0
2017-01-01,WASHINGTON HS,41.687165,-87.539315,14.15,14.15,14.3,56.6,4.0,0.0,0.0
2017-01-02,COM ED MAINTENANCE BLDG,41.7514,-87.713488,17.4,18.816666666666674,32.1,903.2000000000003,48.0,0.0,0.04166666666666666
2017-01-02,LIBERTY SCHOOL,41.864426,-87.748902,20.35,19.0875,26.5,916.2,48.0,0.0,0.04166666666666666
2017-01-02,NORTHBROOK WATER PLANT,42.139996,-87.799227,19.15,18.39583333333333,25.0,883.0,48.0,0.0,0.125
2017-01-02,REGIONAL OFFICE BUILDING,42.060285,-87.863225,22.95,22.98333333333333,32.5,551.6,24.0,0.0,0.0
2017-01-02,SPRINGFIELD PUMP STATION,41.912739,-87.722673,17.6,18.15,30.4,871.1999999999998,48.0,0.0,0.20833333333333331
2017-01-02,VILLAGE GARAGE,41.670992,-87.732457,16.65,16.083333333333336,24.9,772.0000000000001,48.0,0.0,0.20833333333333331
2017-01-03,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.4,14.25833333333334,19.4,684.4000000000002,48.0,0.0,0.3333333333333333
2017-01-03,LIBERTY SCHOOL,41.864426,-87.748902,14.2,15.195833333333333,22.8,729.3999999999999,48.0,0.0,0.20833333333333331
2017-01-03,NORTHBROOK WATER PLANT,42.139996,-87.799227,10.55,11.554166666666662,26.3,554.5999999999998,48.0,0.0,0.5833333333333334
2017-01-03,REGIONAL OFFICE BUILDING,42.060285,-87.863225,14.55,16.341666666666665,30.8,392.2,24.0,0.0,0.3333333333333333
2017-01-03,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.25,12.083333333333336,19.2,580.0000000000001,48.0,0.0,0.5833333333333334
2017-01-03,VILLAGE GARAGE,41.670992,-87.732457,14.5,14.376470588235293,20.4,488.8,48.0,0.0,0.2352941176470588
2017-01-04,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.85,4.083333333333331,6.7,195.99999999999991,50.0,0.0,1.0
2017-01-04,GRAVES ES,41.782766,-87.80537700000002,3.8,3.8,3.8,7.6,2.0,0.0,1.0
2017-01-04,IEPA TRAILER,41.965193,-87.876265,4.7,4.7,4.7,4.7,1.0,0.0,1.0
2017-01-04,LIBERTY SCHOOL,41.864426,-87.748902,4.4,4.866666666666668,9.7,233.60000000000005,48.0,0.0,1.0
2017-01-04,MAYFAIR PUMP STATION,41.965485,-87.749928,3.7,3.7,3.7,3.7,1.0,0.0,1.0
2017-01-04,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.6,3.5478260869565226,7.8,163.20000000000005,50.0,0.0,1.0
2017-01-04,REGIONAL OFFICE BUILDING,42.060285,-87.863225,4.5,3.660869565217392,7.4,84.20000000000002,24.0,0.0,1.0
2017-01-04,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.95,3.6791666666666663,14.8,176.6,48.0,0.0,0.9166666666666666
2017-01-04,VILLAGE GARAGE,41.670992,-87.732457,,,,0.0,48.0,,
2017-01-04,VILLAGE HALL,41.80118,-87.832349,3.2,3.2,3.2,6.4,2.0,0.0,1.0
2017-01-04,WASHINGTON HS,41.687165,-87.539315,4.0,4.0,4.0,8.0,2.0,0.0,1.0
2017-01-05,COM ED MAINTENANCE BLDG,41.7514,-87.713488,5.6,5.658333333333334,7.5,271.6,48.0,0.0,1.0
2017-01-05,LIBERTY SCHOOL,41.864426,-87.748902,6.4,6.904166666666664,10.4,331.3999999999998,48.0,0.0,1.0
2017-01-05,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.2,8.108333333333329,14.3,389.1999999999999,48.0,0.0,0.875
2017-01-05,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.2,7.783333333333332,14.7,186.8,24.0,0.0,0.9166666666666666
2017-01-05,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.699999999999998,9.429166666666667,16.2,452.6,48.0,0.0,0.7083333333333334
2017-01-05,VILLAGE GARAGE,41.670992,-87.732457,,,,0.0,48.0,,
2017-01-06,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.75,9.870833333333332,14.2,473.8,48.0,0.0,0.875
2017-01-06,LIBERTY SCHOOL,41.864426,-87.748902,10.8,10.245833333333334,14.8,491.8,48.0,0.0,0.7916666666666666
2017-01-06,NORTHBROOK WATER PLANT,42.139996,-87.799227,13.05,12.616666666666667,20.3,605.6000000000001,48.0,0.0,0.375
2017-01-06,REGIONAL OFFICE BUILDING,42.060285,-87.863225,14.35,13.704166666666666,22.0,328.89999999999986,24.0,0.0,0.4166666666666667
2017-01-06,SPRINGFIELD PUMP STATION,41.912739,-87.722673,9.75,10.604166666666666,18.0,509.0,48.0,0.0,0.625
2017-01-06,VILLAGE GARAGE,41.670992,-87.732457,7.1,7.75,14.8,155.0,48.0,0.0,0.9
2017-01-07,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.7,8.420833333333334,16.7,404.2000000000001,50.0,0.0,0.8333333333333334
2017-01-07,GRAVES ES,41.782766,-87.80537700000002,8.5,8.5,8.5,17.0,2.0,0.0,1.0
2017-01-07,IEPA TRAILER,41.965193,-87.876265,9.6,9.6,9.6,9.6,1.0,0.0,1.0
2017-01-07,LIBERTY SCHOOL,41.864426,-87.748902,7.8,7.799999999999999,10.6,124.79999999999998,50.0,0.0,1.0
2017-01-07,MAYFAIR PUMP STATION,41.965485,-87.749928,7.7,7.7,7.7,7.7,1.0,0.0,1.0
2017-01-07,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.5,7.735999999999999,15.1,386.8,50.0,0.0,0.88
2017-01-07,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.4,8.483333333333333,22.8,203.6,24.0,0.0,0.7916666666666666
2017-01-07,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.2,8.424,16.7,421.19999999999993,50.0,0.0,0.88
2017-01-07,VILLAGE GARAGE,41.670992,-87.732457,4.9,5.319999999999999,14.4,265.99999999999994,50.0,0.0,0.96
2017-01-07,VILLAGE HALL,41.80118,-87.832349,,,,0.0,4.0,,
2017-01-07,WASHINGTON HS,41.687165,-87.539315,8.8,8.8,9.0,35.2,4.0,0.0,1.0
2017-01-08,COM ED MAINTENANCE BLDG,41.7514,-87.713488,5.4,5.425,12.2,260.4,48.0,0.0,0.9583333333333334
2017-01-08,LIBERTY SCHOOL,41.864426,-87.748902,,,,0.0,48.0,,
2017-01-08,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.75,6.616666666666666,12.8,317.6,48.0,0.0,0.9583333333333334
2017-01-08,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.05,6.170833333333333,16.5,148.10000000000005,24.0,0.0,0.9166666666666666
2017-01-08,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.65,6.437499999999999,13.3,308.99999999999994,48.0,0.0,0.875
2017-01-08,VILLAGE GARAGE,41.670992,-87.732457,4.95,4.920833333333332,7.5,236.19999999999996,48.0,0.0,1.0
2017-01-09,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.55,10.879166666666665,16.7,522.1999999999998,48.0,0.0,0.6666666666666666
2017-01-09,LIBERTY SCHOOL,41.864426,-87.748902,13.0,13.676923076923073,22.1,355.59999999999985,48.0,0.0,0.38461538461538464
2017-01-09,NORTHBROOK WATER PLANT,42.139996,-87.799227,14.85,14.658333333333335,21.2,703.6000000000001,48.0,0.0,0.25
2017-01-09,REGIONAL OFFICE BUILDING,42.060285,-87.863225,14.75,15.375,27.9,369.0,24.0,0.0,0.16666666666666666
2017-01-09,SPRINGFIELD PUMP STATION,41.912739,-87.722673,13.95,15.229166666666664,38.8,731.0,48.0,0.04166666666666666,0.375
2017-01-09,VILLAGE GARAGE,41.670992,-87.732457,9.15,9.525000000000004,13.3,457.20000000000016,48.0,0.0,0.7916666666666666
2017-01-10,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.6,8.377272727272729,15.5,368.60000000000014,48.0,0.0,0.8636363636363636
2017-01-10,GRAVES ES,41.782766,-87.80537700000002,6.1,6.1,6.1,12.2,2.0,0.0,1.0
2017-01-10,IEPA TRAILER,41.965193,-87.876265,,,,0.0,1.0,,
2017-01-10,LIBERTY SCHOOL,41.864426,-87.748902,10.75,11.299999999999995,20.4,542.3999999999999,48.0,0.0,0.5833333333333334
2017-01-10,MAYFAIR PUMP STATION,41.965485,-87.749928,7.2,7.2,7.2,7.2,1.0,0.0,1.0
2017-01-10,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.05,10.283333333333337,31.8,493.60000000000014,50.0,0.0,0.7916666666666666
2017-01-10,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.9,12.516666666666666,28.0,300.4,24.0,0.0,0.7083333333333334
2017-01-10,SPRINGFIELD PUMP STATION,41.912739,-87.722673,9.15,10.066666666666668,17.4,483.2000000000001,48.0,0.0,0.6666666666666666
2017-01-10,VILLAGE GARAGE,41.670992,-87.732457,7.75,9.216666666666667,25.6,442.4,48.0,0.0,0.8333333333333334
2017-01-10,VILLAGE HALL,41.80118,-87.832349,,,,0.0,2.0,,
2017-01-10,WASHINGTON HS,41.687165,-87.539315,6.7,6.7,6.7,13.4,2.0,0.0,1.0
2017-01-11,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.6,11.208000000000006,18.2,560.4000000000003,50.0,0.0,0.72
2017-01-11,LIBERTY SCHOOL,41.864426,-87.748902,15.35,14.808333333333328,20.9,710.7999999999997,48.0,0.0,0.20833333333333331
2017-01-11,NORTHBROOK WATER PLANT,42.139996,-87.799227,14.0,13.504166666666668,21.3,648.2,48.0,0.0,0.375
2017-01-11,REGIONAL OFFICE BUILDING,42.060285,-87.863225,17.55,17.545833333333334,25.0,421.1,24.0,0.0,0.08333333333333333
2017-01-11,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.15,13.979166666666664,20.9,670.9999999999999,48.0,0.0,0.3333333333333333
2017-01-11,VILLAGE GARAGE,41.670992,-87.732457,9.15,9.3375,18.9,448.2000000000001,48.0,0.0,0.8333333333333334
2017-01-12,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.6,9.812500000000002,16.4,471.00000000000017,48.0,0.0,0.6666666666666666
2017-01-12,LIBERTY SCHOOL,41.864426,-87.748902,10.2,9.845833333333328,14.1,472.5999999999997,48.0,0.0,0.8333333333333334
2017-01-12,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.100000000000001,8.358333333333333,13.5,401.19999999999993,48.0,0.0,0.7083333333333334
2017-01-12,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.0,7.142857142857142,13.4,150.0,24.0,0.0,0.9047619047619048
2017-01-12,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.65,8.495833333333334,20.1,407.8,48.0,0.0,0.75
2017-01-12,VILLAGE GARAGE,41.670992,-87.732457,6.65,7.283333333333332,15.4,349.6,48.0,0.0,0.9583333333333334
2017-01-13,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.5,7.8439999999999985,14.8,392.19999999999993,50.0,0.0,0.96
2017-01-13,GRAVES ES,41.782766,-87.80537700000002,8.5,8.5,8.5,17.0,2.0,0.0,1.0
2017-01-13,IEPA TRAILER,41.965193,-87.876265,9.7,9.7,9.7,9.7,1.0,0.0,1.0
2017-01-13,LIBERTY SCHOOL,41.864426,-87.748902,11.0,10.639999999999997,14.6,531.9999999999999,50.0,0.0,0.72
2017-01-13,MAYFAIR PUMP STATION,41.965485,-87.749928,7.7,7.7,7.7,7.7,1.0,0.0,1.0
2017-01-13,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.5,9.044,20.3,452.2000000000001,50.0,0.0,0.8
2017-01-13,REGIONAL OFFICE BUILDING,42.060285,-87.863225,11.0,10.241666666666667,16.1,245.80000000000004,24.0,0.0,0.6666666666666666
2017-01-13,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.4,7.716000000000001,14.2,385.80000000000007,50.0,0.0,0.84
2017-01-13,VILLAGE GARAGE,41.670992,-87.732457,6.9,7.176000000000001,13.8,358.80000000000007,50.0,0.0,0.96
2017-01-13,VILLAGE HALL,41.80118,-87.832349,,,,0.0,4.0,,
2017-01-13,WASHINGTON HS,41.687165,-87.539315,6.1,6.1,6.1,12.2,4.0,0.0,1.0
2017-01-14,COM ED MAINTENANCE BLDG,41.7514,-87.713488,20.75,20.00833333333333,31.9,960.3999999999997,48.0,0.0,0.125
2017-01-14,LIBERTY SCHOOL,41.864426,-87.748902,17.0,17.687500000000007,30.5,849.0000000000003,48.0,0.0,0.08333333333333333
2017-01-14,NORTHBROOK WATER PLANT,42.139996,-87.799227,15.95,17.325,36.7,831.6,48.0,0.04166666666666666,0.375
2017-01-14,REGIONAL OFFICE BUILDING,42.060285,-87.863225,15.5,16.383333333333333,38.3,393.2,24.0,0.08333333333333333,0.4166666666666667
2017-01-14,SPRINGFIELD PUMP STATION,41.912739,-87.722673,17.9,18.641666666666673,29.7,894.8000000000003,48.0,0.0,0.16666666666666666
2017-01-14,VILLAGE GARAGE,41.670992,-87.732457,14.3,14.370833333333335,22.5,689.8000000000003,48.0,0.0,0.20833333333333331
2017-01-15,COM ED MAINTENANCE BLDG,41.7514,-87.713488,33.7,33.85,40.6,1624.8,48.0,0.4166666666666667,0.0
2017-01-15,LIBERTY SCHOOL,41.864426,-87.748902,28.55,28.47083333333333,31.5,1366.6,48.0,0.0,0.0
2017-01-15,NORTHBROOK WATER PLANT,42.139996,-87.799227,36.75,35.912500000000016,54.9,1723.8000000000006,48.0,0.5833333333333334,0.0
2017-01-15,REGIONAL OFFICE BUILDING,42.060285,-87.863225,36.35,35.87916666666667,41.5,861.1,24.0,0.6666666666666666,0.0
2017-01-15,SPRINGFIELD PUMP STATION,41.912739,-87.722673,31.15,32.66249999999999,49.7,1567.7999999999995,48.0,0.25,0.0
2017-01-15,VILLAGE GARAGE,41.670992,-87.732457,23.5,23.37916666666666,26.9,1122.1999999999996,48.0,0.0,0.0
2017-01-16,COM ED MAINTENANCE BLDG,41.7514,-87.713488,24.85,24.82916666666668,36.2,1191.8000000000004,48.0,0.04166666666666666,0.04166666666666666
2017-01-16,GRAVES ES,41.782766,-87.80537700000002,26.5,26.5,26.5,53.0,2.0,0.0,0.0
2017-01-16,IEPA TRAILER,41.965193,-87.876265,23.5,23.5,23.5,23.5,1.0,0.0,0.0
2017-01-16,LIBERTY SCHOOL,41.864426,-87.748902,23.35,23.054166666666664,31.3,1106.6,48.0,0.0,0.0
2017-01-16,MAYFAIR PUMP STATION,41.965485,-87.749928,23.9,23.9,23.9,23.9,1.0,0.0,0.0
2017-01-16,NORTHBROOK WATER PLANT,42.139996,-87.799227,22.8,23.716666666666665,47.2,1138.4,50.0,0.20833333333333331,0.16666666666666666
2017-01-16,REGIONAL OFFICE BUILDING,42.060285,-87.863225,27.0,25.704166666666666,44.2,616.9,24.0,0.2916666666666667,0.16666666666666666
2017-01-16,SPRINGFIELD PUMP STATION,41.912739,-87.722673,26.200000000000006,26.15416666666667,41.0,1255.4,48.0,0.16666666666666666,0.08333333333333333
2017-01-16,VILLAGE GARAGE,41.670992,-87.732457,17.9,17.333333333333332,24.6,832.0,48.0,0.0,0.16666666666666666
2017-01-16,VILLAGE HALL,41.80118,-87.832349,,,,0.0,2.0,,
2017-01-16,WASHINGTON HS,41.687165,-87.539315,,,,0.0,2.0,,
2017-01-17,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.0,8.5375,20.5,409.8,48.0,0.0,0.7916666666666666
2017-01-17,LIBERTY SCHOOL,41.864426,-87.748902,10.4,11.091666666666665,18.0,532.3999999999999,48.0,0.0,0.7083333333333334
2017-01-17,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.5,6.74166666666667,11.5,323.60000000000014,48.0,0.0,1.0
2017-01-17,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.25,8.549999999999999,17.1,205.2,24.0,0.0,0.875
2017-01-17,SPRINGFIELD PUMP STATION,41.912739,-87.722673,9.6,9.787500000000003,20.6,469.8000000000001,48.0,0.0,0.7083333333333334
2017-01-17,VILLAGE GARAGE,41.670992,-87.732457,6.85,6.7,11.1,321.6,48.0,0.0,1.0
2017-01-18,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.2,11.72916666666667,21.8,563.0000000000001,48.0,0.0,0.5833333333333334
2017-01-18,LIBERTY SCHOOL,41.864426,-87.748902,13.1,13.50833333333334,20.2,648.4000000000002,48.0,0.0,0.375
2017-01-18,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.95,10.083333333333332,18.3,484.0,48.0,0.0,0.6666666666666666
2017-01-18,REGIONAL OFFICE BUILDING,42.060285,-87.863225,11.0,11.699999999999998,19.2,280.79999999999995,24.0,0.0,0.625
2017-01-18,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.95,10.316666666666668,18.4,495.20000000000016,48.0,0.0,0.625
2017-01-18,VILLAGE GARAGE,41.670992,-87.732457,7.35,8.899999999999997,16.9,427.19999999999993,48.0,0.0,0.75
2017-01-19,COM ED MAINTENANCE BLDG,41.7514,-87.713488,20.1,19.976,56.9,998.8,50.0,0.04,0.16
2017-01-19,GRAVES ES,41.782766,-87.80537700000002,19.2,19.2,19.2,38.4,2.0,0.0,0.0
2017-01-19,IEPA TRAILER,41.965193,-87.876265,23.8,23.8,23.8,23.8,1.0,0.0,0.0
2017-01-19,LIBERTY SCHOOL,41.864426,-87.748902,20.0,19.864,29.8,993.2,50.0,0.0,0.04
2017-01-19,MAYFAIR PUMP STATION,41.965485,-87.749928,23.3,23.3,23.3,23.3,1.0,0.0,0.0
2017-01-19,NORTHBROOK WATER PLANT,42.139996,-87.799227,21.0,20.939999999999987,26.9,1046.9999999999998,50.0,0.0,0.0
2017-01-19,REGIONAL OFFICE BUILDING,42.060285,-87.863225,23.5,23.09166666666667,32.1,554.2,24.0,0.0,0.0
2017-01-19,SPRINGFIELD PUMP STATION,41.912739,-87.722673,20.7,21.375999999999994,30.1,1068.7999999999997,50.0,0.0,0.0
2017-01-19,VILLAGE GARAGE,41.670992,-87.732457,14.6,14.416000000000004,22.1,720.8000000000003,50.0,0.0,0.32
2017-01-19,VILLAGE HALL,41.80118,-87.832349,18.9,18.9,18.9,37.8,4.0,0.0,0.0
2017-01-19,WASHINGTON HS,41.687165,-87.539315,17.8,17.8,17.8,35.6,4.0,0.0,0.0
2017-01-20,COM ED MAINTENANCE BLDG,41.7514,-87.713488,13.6,14.949999999999996,26.1,717.5999999999997,48.0,0.0,0.375
2017-01-20,LIBERTY SCHOOL,41.864426,-87.748902,19.8,20.420833333333334,31.4,980.2,48.0,0.0,0.04166666666666666
2017-01-20,NORTHBROOK WATER PLANT,42.139996,-87.799227,13.7,13.074999999999996,25.8,627.5999999999998,48.0,0.0,0.4166666666666667
2017-01-20,REGIONAL OFFICE BUILDING,42.060285,-87.863225,19.7,18.170833333333334,33.2,436.1,24.0,0.0,0.2916666666666667
2017-01-20,SPRINGFIELD PUMP STATION,41.912739,-87.722673,15.6,18.408333333333328,35.4,883.5999999999998,48.0,0.04166666666666666,0.16666666666666666
2017-01-20,VILLAGE GARAGE,41.670992,-87.732457,11.5,12.366666666666667,18.4,593.6000000000001,48.0,0.0,0.625
2017-01-21,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.0,12.35416666666667,34.8,593.0000000000001,48.0,0.0,0.7083333333333334
2017-01-21,LIBERTY SCHOOL,41.864426,-87.748902,13.0,13.283333333333335,22.7,637.6000000000001,48.0,0.0,0.375
2017-01-21,NORTHBROOK WATER PLANT,42.139996,-87.799227,10.85,10.741666666666665,18.4,515.5999999999998,48.0,0.0,0.75
2017-01-21,REGIONAL OFFICE BUILDING,42.060285,-87.863225,15.0,15.225,25.0,365.4,24.0,0.0,0.2916666666666667
2017-01-21,SPRINGFIELD PUMP STATION,41.912739,-87.722673,11.15,12.254166666666665,25.4,588.1999999999998,48.0,0.0,0.6666666666666666
2017-01-21,VILLAGE GARAGE,41.670992,-87.732457,6.9,7.933333333333334,17.6,380.8,48.0,0.0,0.9166666666666666
2017-01-21,WASHINGTON HS,41.687165,-87.539315,8.8,8.8,8.8,17.6,4.0,0.0,1.0
2017-01-22,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.6,11.912499999999996,32.4,571.7999999999997,48.0,0.0,0.6666666666666666
2017-01-22,GRAVES ES,41.782766,-87.80537700000002,15.9,15.9,15.9,31.8,2.0,0.0,0.0
2017-01-22,IEPA TRAILER,41.965193,-87.876265,13.0,13.0,13.0,13.0,1.0,0.0,0.0
2017-01-22,LIBERTY SCHOOL,41.864426,-87.748902,16.2,16.541666666666668,23.6,794.0000000000001,48.0,0.0,0.08333333333333333
2017-01-22,MAYFAIR PUMP STATION,41.965485,-87.749928,13.1,13.1,13.1,13.1,1.0,0.0,0.0
2017-01-22,NORTHBROOK WATER PLANT,42.139996,-87.799227,11.75,10.566666666666665,16.8,507.19999999999993,50.0,0.0,0.5
2017-01-22,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.6,13.741666666666667,22.1,329.80000000000007,24.0,0.0,0.375
2017-01-22,SPRINGFIELD PUMP STATION,41.912739,-87.722673,15.35,15.158333333333333,25.4,727.5999999999998,48.0,0.0,0.2916666666666667
2017-01-22,VILLAGE GARAGE,41.670992,-87.732457,9.7,10.54166666666667,17.2,506.00000000000017,48.0,0.0,0.7083333333333334
2017-01-22,VILLAGE HALL,41.80118,-87.832349,15.7,15.7,15.7,31.4,2.0,0.0,0.0
2017-01-22,WASHINGTON HS,41.687165,-87.539315,7.8,7.8,7.8,15.6,2.0,0.0,1.0
2017-01-23,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.35,9.408333333333333,15.8,451.6,48.0,0.0,0.7083333333333334
2017-01-23,LIBERTY SCHOOL,41.864426,-87.748902,10.95,10.758333333333333,16.8,516.3999999999999,48.0,0.0,0.5833333333333334
2017-01-23,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.35,8.104166666666666,17.9,389.0,48.0,0.0,0.8333333333333334
2017-01-23,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.550000000000002,9.0375,21.5,216.9,24.0,0.0,0.75
2017-01-23,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.699999999999998,7.7041666666666675,33.4,369.8,48.0,0.0,0.875
2017-01-23,VILLAGE GARAGE,41.670992,-87.732457,7.3,7.670833333333333,11.3,368.2000000000001,48.0,0.0,1.0
2017-01-24,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.05,11.516666666666666,23.3,552.7999999999998,48.0,0.0,0.6666666666666666
2017-01-24,LIBERTY SCHOOL,41.864426,-87.748902,11.7,12.141666666666673,21.3,582.8000000000002,48.0,0.0,0.5
2017-01-24,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.05,7.274999999999999,12.8,349.2,48.0,0.0,0.9583333333333334
2017-01-24,REGIONAL OFFICE BUILDING,42.060285,-87.863225,7.75,9.383333333333333,22.9,225.2,24.0,0.0,0.7916666666666666
2017-01-24,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.85,8.254166666666668,20.8,396.20000000000016,48.0,0.0,0.7083333333333334
2017-01-24,VILLAGE GARAGE,41.670992,-87.732457,7.25,9.149999999999997,24.8,439.1999999999999,48.0,0.0,0.8333333333333334
2017-01-25,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.4,12.927999999999995,23.5,646.3999999999997,50.0,0.0,0.28
2017-01-25,GRAVES ES,41.782766,-87.80537700000002,13.6,13.6,13.6,27.2,2.0,0.0,0.0
2017-01-25,IEPA TRAILER,41.965193,-87.876265,13.2,13.2,13.2,13.2,1.0,0.0,0.0
2017-01-25,LIBERTY SCHOOL,41.864426,-87.748902,15.0,13.896000000000004,26.5,694.8000000000003,50.0,0.0,0.28
2017-01-25,MAYFAIR PUMP STATION,41.965485,-87.749928,12.2,12.2,12.2,12.2,1.0,0.0,0.0
2017-01-25,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.6,10.908,24.4,545.4,50.0,0.0,0.64
2017-01-25,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.7,12.779166666666667,25.5,306.7,24.0,0.0,0.375
2017-01-25,SPRINGFIELD PUMP STATION,41.912739,-87.722673,12.4,11.672,20.2,583.5999999999998,50.0,0.0,0.48
2017-01-25,VILLAGE GARAGE,41.670992,-87.732457,11.9,10.504,18.1,525.2,50.0,0.0,0.52
2017-01-25,VILLAGE HALL,41.80118,-87.832349,13.5,13.5,13.5,27.0,4.0,0.0,0.0
2017-01-25,WASHINGTON HS,41.687165,-87.539315,13.2,13.2,13.3,52.8,4.0,0.0,0.0
2017-01-26,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.2,3.5166666666666657,8.2,168.79999999999995,48.0,0.0,1.0
2017-01-26,LIBERTY SCHOOL,41.864426,-87.748902,7.15,7.591666666666666,13.0,364.4,48.0,0.0,0.9583333333333334
2017-01-26,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.5,4.479166666666667,16.6,215.0,48.0,0.0,0.9583333333333334
2017-01-26,REGIONAL OFFICE BUILDING,42.060285,-87.863225,3.8,4.333333333333333,11.6,104.0,24.0,0.0,1.0
2017-01-26,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.6500000000000004,2.4833333333333334,5.3,119.2,48.0,0.0,1.0
2017-01-26,VILLAGE GARAGE,41.670992,-87.732457,4.3,4.141666666666667,6.4,198.8,48.0,0.0,1.0
2017-01-27,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.1,6.862499999999998,16.2,329.3999999999998,48.0,0.0,0.9166666666666666
2017-01-27,LIBERTY SCHOOL,41.864426,-87.748902,8.45,9.099999999999996,15.7,436.79999999999984,48.0,0.0,0.8333333333333334
2017-01-27,NORTHBROOK WATER PLANT,42.139996,-87.799227,6.3,6.4583333333333295,13.2,309.99999999999983,48.0,0.0,0.9166666666666666
2017-01-27,REGIONAL OFFICE BUILDING,42.060285,-87.863225,5.4,6.466666666666668,14.2,155.20000000000005,24.0,0.0,0.875
2017-01-27,SPRINGFIELD PUMP STATION,41.912739,-87.722673,4.95,5.6708333333333325,11.5,272.2,48.0,0.0,1.0
2017-01-27,VILLAGE GARAGE,41.670992,-87.732457,6.300000000000002,5.8916666666666675,9.2,282.80000000000007,48.0,0.0,1.0
2017-01-28,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.8,11.054166666666665,17.9,530.5999999999998,48.0,0.0,0.6666666666666666
